,g_$\beta_1$,g_$\beta_2$,g_$c$,g_$f_0$,g_$t_0$,g_enough_data,r_$\beta_1$,r_$\beta_2$,r_$c$,r_$f_0$,r_$t_0$,r_enough_data,tess_$\beta_1$,tess_$\beta_2$,tess_$c$,tess_$f_0$,tess_$t_0$,tess_enough_data
lc_2021atq_ZTF21aafpqcq_processed.csv,1.497116034519648,0.0,5.031218225767402,-0.0037372305610945,-12.001061102959618,True,0.7569405964654212,-5.997926599556636e-06,47.27073914450608,-0.0016482909755324,-9.999998637344689,True,2.0,-0.001,,0.0,-5.0,False
lc_2021aub_ZTF21aafkgvj_processed.csv,0.0,0.0,548.0339303738701,-4.095000754376242,-1.5488282410895608e-06,False,1.3278199558277088,-0.006195730186953,49.49575533443647,-0.0442555504380587,-3.0968769744960207,False,0.0,-0.0017785097887118,1183.0516783642647,0.001986995407693,-8.023516534316402,True
lc_2021aud_ZTF21aaezfqt_processed.csv,1.4627831035919825,-0.0007457535571955,13.453113198205685,-6.759915974139616,-8.376367956200191,True,0.993562086547312,0.0,39.53558343747963,-0.0038841157621329,-8.000000600954492,True,0.0,-0.0014668631364595,429.3908499686298,0.0011958280716979,-6.612413593786224,True
lc_2021bmc_ZTF21aaglrzc_processed.csv,1.910891387350708,-0.000535968124225,279.9131516495497,-0.0009532341598984,2.776791655143711,False,0.3855754060322716,-0.0005498764444644,1381.280503867837,-0.0022098198779557,1.0860515987582358,False,0.9391802483094034,-0.0399838877024359,847.8478900981607,0.3100689462847322,-7.699744648793402,True
lc_2021bnd_ZTF21aagocky_processed.csv,0.0956375442225713,-0.0026566279406716,883.9420149953473,-0.0017894174651104,-13.00000000000001,True,0.7118062609059144,-0.002481068917876,148.94644970832172,0.0006823288463834,-13.1164025400116,True,2.0,-0.001,,0.0,-5.0,False
lc_2021bnf_ZTF21aagnvvk_processed.csv,0.4750624125108204,-0.0022550027862249,242.7284096064357,0.007657952546997,0.3162003965229647,False,1.2208011787576027,0.0,21.91334064597152,-11.372851598501937,-3.542964620209977,True,2.0,-0.001,,0.0,-5.0,False
lc_2021bpd_ZTF21aagogqj_processed.csv,1.0215436572210712,-0.0013256727984339,158.596390839462,-0.0014409970865936,-6.130646671754345,False,0.0893201366726463,-0.0002828057139084,580.3080609258463,-0.0055131435918932,-16.000000000128857,True,3.0420144708266896,-0.0005947390019149,0.5586694819227533,-0.0029775763046361,-9.851733602118504,True
lc_2021bpm_ZTF21aagocxm_processed.csv,0.3175647547894346,-0.0001829771087367,224.7277142414113,-0.0176728823060259,-12.68218571393458,False,1.3363187419526117,-0.0021113475302799,133.70377174645404,-0.0084588189722926,-3.735135521646427,False,0.0,0.0,739.253808424106,1.9451254247301384,-5.499997269359842,True
lc_2021bpn_ZTF21aagocor_processed.csv,1.2922140773041595,-0.0197937326920056,208.9796532824863,0.3966182214981976,-2.6623693821655663,True,0.6205813365434774,-0.0094036054037925,559.0694394893549,-0.1283124617306488,-1.1930363509996926,True,2.547227400996384,-0.0110110432177426,4.889062409245856,-0.0159929483547378,-9.213322118877173,True
lc_2021bpo_ZTF21aagmzio_processed.csv,0.0042261814199333,-0.0208545198453792,1743.9515774380543,0.000684976374882,-3.14791745196421e-10,True,0.3455529851147261,-0.0025181445340127,595.0410891494143,0.2027888240844201,-15.764927914631436,False,0.4887953693251275,-0.0361126138063241,719.5511634956148,0.4153900565244722,-6.66137891959968,True
